GyroX_mean,GyroX_std,GyroX_max,GyroX_min,GyroX_skew,GyroX_kurtosis,GyroY_mean,GyroY_std,GyroY_max,GyroY_min,GyroY_skew,GyroY_kurtosis,GyroZ_mean,GyroZ_std,GyroZ_max,GyroZ_min,GyroZ_skew,GyroZ_kurtosis,AccX_mean,AccX_std,AccX_max,AccX_min,AccX_skew,AccX_kurtosis,AccY_mean,AccY_std,AccY_max,AccY_min,AccY_skew,AccY_kurtosis,AccZ_mean,AccZ_std,AccZ_max,AccZ_min,AccZ_skew,AccZ_kurtosis,Target
-0.2990730642857143,2.417581389799034,6.58778626,-5.557251908,0.3091366032429389,1.1839743022756481,4.260087240964285,2.220333672241893,9.030534351,-1.267175573,-0.13283993960427165,0.11372933157280674,0.1363140676071428,1.921179373555674,3.717557252,-6.160305344,-1.396074083244194,2.675119695796589,0.26342773446428575,0.15055633262823248,0.503662109,0.011474609,0.20602466862384566,-1.3324002665728898,-0.13139997214285715,0.05337476163915636,0.004394531,-0.233154297,0.06269701061482139,-0.025565311673598323,-1.0236816407142857,0.10260251089113623,-0.810302734,-1.278320313,-0.1334550225864939,0.39690840110214776,1
-0.07797164674999998,2.917569100349065,7.34351145,-5.053435115,0.6936469740129243,0.7498419442411262,4.191657578928572,3.2031600136387732,13.39694656,-3.34351145,0.30275163935706445,1.8096418703597497,-0.14013086146428572,2.3522877922493612,3.763358779,-8.351145038,-1.507222223488266,3.3959522930654327,0.31065150675000003,0.15746693087986727,0.548583984,-0.078857422,-0.448602734974048,-0.5312134508459461,-0.1433018275714286,0.07150181022941147,0.002685547,-0.342773438,-0.6385455904920415,0.6566987973540379,-1.011727469392857,0.08728308357841404,-0.810302734,-1.171875,0.2251147423775529,-0.019931446186598034,1
-0.9836423119285714,3.6864382121637624,7.34351145,-11.48091603,-0.4848620267145144,1.424901857454553,3.328516902821428,3.3071869038073873,13.39694656,-3.34351145,0.6397093797020167,1.7737729921496772,0.2344601963214285,2.208273065919466,3.763358779,-8.351145038,-2.0748599388640887,6.343503182006575,0.2806919642857143,0.16451121146697165,0.548583984,-0.078857422,0.03496631527396163,-0.8381728417232663,-0.11826869410714284,0.08871508877613943,0.017822266,-0.342773438,-0.8254028899253231,0.19312297166331582,-0.9607020786428571,0.13381723377080187,-0.456787109,-1.121826172,2.159568963415813,5.462389691996432,1
-1.1772082878214285,3.9513441847345216,5.061068702,-11.48091603,-0.8177387756948155,0.6326534859138317,3.6101417667142854,3.145062137219897,12.22137405,-1.694656489,0.34300809882099276,0.4458054543164027,1.1000545258214285,3.295263532692798,13.67175573,-4.923664122,1.6794466112633912,6.106633629298983,0.20676967071428567,0.14901987883259732,0.516601563,-0.032470703,0.72627817278127,0.0469909595425575,-0.058201381142857146,0.10175369267140862,0.188476563,-0.305908203,0.1378577920128693,0.8623908528780242,-0.9357648575714287,0.1457639459517646,-0.456787109,-1.197753906,1.2487539968215464,2.4858647382276198,1
-0.9741003270714288,4.06668231127731,5.061068702,-14.64885496,-1.5860430455590506,3.255501141476797,3.704743729607143,3.5192584786561585,12.22137405,-1.694656489,0.39449038444590095,-0.3068186654084486,1.3917666304642857,3.3230305557095994,13.67175573,-4.923664122,1.4352868998024821,5.302791028459049,0.20233154292857145,0.20021192552123213,0.546630859,-0.201904297,0.08729562676919259,-0.8426785320895731,-0.04886300232142858,0.09273237464322606,0.188476563,-0.149169922,1.134411938432611,0.42679385341831866,-0.9574584960714285,0.13165564958698683,-0.744628906,-1.285888672,-0.646334990548802,-0.12025184811032608,1
-0.5962377316428571,3.8404561068057106,8.267175573,-14.64885496,-1.3983714753598269,5.289965040869928,4.022082878785715,3.169726640852855,11.19083969,-1.641221374,0.3116173318640184,-0.44450838242332624,1.037077426357143,1.2770253832189398,4.946564885,-1.282442748,1.1767881556018345,1.983786901959105,0.32675606867857143,0.2230164719584674,0.638916016,-0.201904297,-0.6537675944431406,-0.41828059164516684,-0.10826764792857144,0.07891856586217655,0.136474609,-0.266357422,0.6102781166756835,1.926270555313077,-0.9462890625357143,0.13232939042833733,-0.675048828,-1.285888672,-0.6402920811204539,0.41063247918407564,1
-0.7775354416071428,3.6570694272220527,8.267175573,-8.221374046,0.03794436002213182,0.09520379187203343,4.465103598571428,2.893886412518879,11.19083969,-0.465648855,0.055916195661701404,-0.41225462821233627,1.0485278080357143,1.139709046956116,3.885496183,-1.282442748,0.590026194727085,0.32005354925432217,0.3776506697857143,0.19218196192136272,0.638916016,-0.020263672,-0.5166978676216148,-0.6855020620995469,-0.1344953265,0.07540397350546485,-0.024658203,-0.313232422,-0.5474167075044636,-0.536094629869559,-0.9610857282142857,0.13680241909582902,-0.675048828,-1.218505859,-0.017959633900816858,-0.6071692892562144,1
-0.8026172300357141,3.665623640628135,7.229007634,-8.221374046,0.21744884405367457,0.0762984629753336,3.805070883214286,2.7847649424797285,8.93129771,-1.442748092,-0.1377540993442109,-0.805961941003086,-1.8808615049642852,10.618822195897213,5.458015267,-39.42748092,-2.7205048764066424,6.176538902481177,0.24894496382142858,0.19799754018247578,0.629394531,-0.151855469,0.18177729701047066,-0.6472499280549431,-0.14706856875,0.13770694098666794,0.0078125,-0.661132813,-2.214777785949409,5.536345687529723,-0.9847760881785714,0.11777691370687954,-0.760986328,-1.219482422,-0.23331183307882508,-0.38205907306928877,1
0.18429661946428572,3.0917400252303535,7.229007634,-4.190839695,0.709664493331727,-0.20160329279274958,3.5875136312857134,2.6598713688683633,8.244274809,-1.442748092,-0.3675249639232966,-0.5129046548498168,-5.329607415464285,14.511161786754977,5.755725191,-41.34351145,-1.5268367422176385,0.7435808396469974,0.18442208424999998,0.13857996294107364,0.39453125,-0.151855469,-0.8400809493615609,0.2931989792924248,-0.17563302196428568,0.1798101101518738,0.0078125,-0.661132813,-1.4956978007809776,1.0302711123750248,-0.974853515642857,0.08849847281324108,-0.816894531,-1.219482422,-0.6993058626677408,0.7523548753418408,2
0.2456379498928571,2.9475579587817218,5.572519084,-7.122137405,-0.2923930252581759,0.09047794812990428,3.952290076392857,2.7873965055487164,10.24427481,-1.557251908,-0.1675174124890003,-0.06567398038690175,-5.418756816071428,14.667407951539897,5.755725191,-41.34351145,-1.461576991140059,0.4692327248815942,0.20940290178571427,0.16208958518751124,0.448486328,-0.178466797,-0.8513055722506884,0.08720215670649178,-0.1820417132857143,0.16767047502096227,0.006347656,-0.579345703,-1.3774958418100613,0.6114975276959487,-0.9682442801785714,0.07660276914788755,-0.816894531,-1.138427734,0.21112098152646092,-0.13617241527967572,2
0.13822246439285726,4.240697199597363,12.77862595,-7.541984733,0.7450178440327987,1.5013424220530682,3.3934023992142857,3.8004112543524022,10.24427481,-5.908396947,-0.45774445374499795,0.0545395570128715,-5.955834242607142,14.885772579281923,5.603053435,-43.11450382,-1.405350883865317,0.3726932922074493,0.19398716525,0.17131495102459884,0.448486328,-0.178466797,-0.6980115943115777,-0.46010319558002655,-0.19698660714285715,0.1744305837522951,0.090820313,-0.579345703,-0.982117721526627,0.08383488780581905,-0.9681483678214285,0.08509266203448068,-0.834716797,-1.244140625,-0.9807703014418211,2.2467184139520073,2
0.04934569214285706,4.582492796718523,12.77862595,-10.73282443,0.4041580910043045,1.416288921156208,3.420119956428571,3.767432856650686,9.809160305,-5.908396947,-0.5879600707876609,-0.0059051880586680205,-8.106870229142858,16.318765197466114,5.572519084,-43.11450382,-1.1679837936292392,-0.30792064481326253,0.1717616491071428,0.1616778708046071,0.353027344,-0.147216797,-0.6784262869126023,-0.8060696679880346,-0.21353585371428568,0.190195456108172,0.090820313,-0.638427734,-0.9391654796016563,-0.22957657070316762,-0.983189174142857,0.09524022163616734,-0.834716797,-1.244140625,-0.7960628563431714,0.3642588758817924,2
0.18375136299999992,4.0305241394500415,8.122137405,-10.73282443,-0.00513734879678671,0.7955887234641685,4.164122137571429,3.3716779446922884,10.35877863,-1.885496183,-0.05784095532941627,-0.82795564623695,-8.80207197367857,16.056064182453166,4.389312977,-40.60305344,-1.0003467362357554,-0.6765863271921808,0.14722551625,0.17930985335966015,0.392333984,-0.201416016,-0.339045500797214,-1.1879313505617342,-0.2189767019642857,0.197737874296327,-0.052490234,-0.669189453,-1.1845460088894155,-0.14097752041087697,-0.9817156111071428,0.09941120902769959,-0.774414063,-1.161132813,0.14690844712444007,-0.36064888394757855,2
1.115049073,4.027895749024431,10.64885496,-5.251908397,0.4468713701818813,-0.3360491860525463,3.4664667396785718,4.315804848370354,10.42748092,-7.160305344,-0.2618667932569695,-0.29327694104530266,-8.459378407428572,14.799751309155496,5.824427481,-44.89312977,-1.04266129074988,-0.2602409709983684,0.138671875,0.19316276608113153,0.450439453,-0.201416016,-0.055423857806298216,-1.2287311419669371,-0.22730364124999997,0.1912058371826724,-0.061035156,-0.669189453,-1.1742969494869206,0.005778086012495187,-0.9720458984642857,0.11386843883385572,-0.774414063,-1.291992188,-0.5757378310009382,0.7088623299068155,2
0.05670665192857132,4.527468852969617,10.64885496,-11.60305344,-0.020750428036540387,0.7684636019993225,3.2265539804285717,4.208405274351445,10.4351145,-7.160305344,-0.1122749499116799,-0.061650495285855644,-7.588058887392857,15.444497030040978,8.79389313,-50.25954198,-1.3226741356874228,0.9899252766769591,0.16993059432142857,0.19627398571258695,0.450439453,-0.252685547,-0.3886243840074319,-0.9492272686881944,-0.19411795485714287,0.18861764066323292,0.061035156,-0.743652344,-1.5493067767268343,1.8394897878654932,-0.9875488281785714,0.10829403491513553,-0.799804688,-1.291992188,-0.694004213004544,0.6804025060337628,2
-0.624863686107143,3.9319148347533925,8.664122137,-11.60305344,-0.24094184636319618,1.2379332616647734,4.232006542857143,3.5799457990421364,11.99236641,-2.167938931,0.22676813657023862,-0.4590531563792508,-5.685932388107142,15.370729766299474,8.79389313,-50.25954198,-1.5274164210949215,1.3506437988027074,0.19393484939285718,0.17569022897078898,0.395019531,-0.252685547,-0.709857399773931,-0.39588876081747904,-0.15844726567857145,0.18439246783395843,0.061035156,-0.743652344,-1.6515101376003254,2.205325706115783,-1.0110996792500002,0.09190919663188454,-0.799804688,-1.217041016,-0.10236477891699589,0.10816792472408032,2
0.1237731733928571,3.943020671206141,9.229007634,-6.900763359,0.3128170627915251,-0.5391287632502717,3.5073609595357143,4.3945252978185625,11.99236641,-9.282442748,-1.1940709496572872,1.8250390549677702,-7.369956379571429,16.09394374872695,5.809160305,-45.94656489,-1.2619180040783502,0.045912191534667635,0.1665562221785714,0.1753639745643599,0.395019531,-0.170654297,-0.5223343102416448,-0.9596400734553572,-0.19742257257142862,0.2192407000082225,0.045654297,-0.793457031,-1.1970919270969615,0.43361715065496176,-1.001177106642857,0.09148035708385203,-0.802490234,-1.217041016,-0.15208604020915498,0.05432677167603117,2
0.5755179934642857,4.643296867991003,9.229007634,-7.366412214,0.19625017176518567,-1.0485978281632276,2.733642311892857,4.429598578775251,8.442748092,-9.282442748,-1.0800858611749908,0.5267872602145354,-10.953380589178574,17.86514826565881,4.221374046,-45.94656489,-0.8636566374320247,-0.8618589072554026,0.12241908485714285,0.17452229891253276,0.388671875,-0.170654297,-0.18946100611888564,-1.2887943981692542,-0.23289271760714286,0.24149734557442148,0.06640625,-0.793457031,-0.7459912752605843,-0.6794158240313166,-0.9704677036785715,0.08261103948199344,-0.802490234,-1.157714844,-0.1451456161898746,0.03924980907633957,2
0.0956924754642858,4.212122405658198,7.511450382,-7.366412214,0.2061788592078187,-0.9810497417652981,3.044983642428572,3.283157597080343,8.442748092,-3.091603053,-0.1466525730298647,-1.0111791629458282,-9.293075245607143,17.761240439809697,3.816793893,-42.9389313,-1.0596658895935045,-0.5194598164617248,0.15338134767857145,0.16037764068046678,0.374267578,-0.137939453,-0.41871613997727897,-1.080636294028213,-0.21689278746428572,0.22349952151705177,0.06640625,-0.782226563,-0.9653175950565328,-0.21521650812678628,-0.9909144810714288,0.09209134246807812,-0.8203125,-1.306152344,-1.2195763438812781,3.233469775478163,2
-0.05970556164285712,3.3017134605751868,5.954198473,-5.870229008,0.14429868069095803,-0.8518053141104804,2.66684841875,4.129621899643548,10.77862595,-5.671755725,-0.2333505054533312,-0.25417215954939243,-6.892584514821429,16.003121941210495,4.664122137,-42.55725191,-1.3972955371954427,0.34759851180026136,0.20029994428571427,0.17585725670368862,0.412353516,-0.160400391,-0.8736609919020869,-0.5027334084542767,-0.20883614689285718,0.2113483581384645,-0.009033203,-0.782226563,-1.3862480489766529,0.6087990210407539,-0.9857526507857142,0.10392139419060363,-0.743896484,-1.306152344,-0.7201368450766348,2.3057602627771026,2
0.7603598691071428,2.9115607413510753,6.549618321,-3.748091603,0.29469750223268015,-0.701157296875976,2.231188658535714,4.468011214093097,10.77862595,-5.671755725,-0.22908617847068571,-0.663274286842928,-7.431570338464285,15.881419031204144,4.717557252,-41.24427481,-1.2338160202078783,-0.13787653219980767,0.2061854772142857,0.17470834703020616,0.422607422,-0.160400391,-0.7377080675025289,-0.6611675683653457,-0.2102137975,0.20684579535471753,0.049316406,-0.609375,-1.0159962534458473,-0.5358647809579424,-0.9605538505357144,0.08360617874281759,-0.743896484,-1.178710938,-0.09615304736464822,1.175837497364208,2
-0.3170665212857142,3.6219473909821756,6.549618321,-7.801526718,-0.12222334401803028,-0.45114477883367554,2.0021810249642855,4.139515540190497,11.61068702,-7.694656489,-0.22229470626044365,0.2948262135210964,-7.364503817178571,15.932915561284911,5.290076336,-41.38931298,-1.243732747464706,-0.08628240907565443,0.21416364403571428,0.14505366183198226,0.422607422,-0.066894531,-0.5463549455590118,-0.6742520274396613,-0.19675118589285714,0.1964132230007207,0.058837891,-0.609375,-0.9061112548845554,-0.5300681319463703,-0.9636666434642857,0.08456822665250106,-0.774902344,-1.228759766,-0.8611901664464064,2.2244973152313197,2
-0.3707742640000001,3.6335518091616303,6.923664122,-7.801526718,0.17432375248258283,-0.019828428307845147,2.69329334775,4.234756756987399,11.61068702,-7.694656489,-0.3144822276281703,0.17822982109328933,-7.1703925842142855,15.40815234232295,5.290076336,-41.38931298,-1.2361650228084775,-0.11244843845018826,0.1958530971785714,0.15568888692045899,0.473388672,-0.120849609,-0.35692528021523334,-0.6076987536190837,-0.1891915458214286,0.17278268383082476,0.058837891,-0.564697266,-1.0358333835922808,-0.07150231553226716,-0.9725777762857143,0.14087338042483802,-0.707763672,-1.367919922,-0.8880249269459265,1.0980656061320078,2
0.03707742632142858,3.296411038007113,6.923664122,-5.839694656,0.5409421642578075,-0.10513216699817773,2.4871864776071426,4.217002346111497,8.816793893,-7.687022901,-0.7428013537327072,-0.2807170162608488,-8.052344601607144,14.117429272809034,2.839694656,-39.45038168,-0.9701418271875081,-0.6165952696377595,0.16316441124999997,0.17842418508182925,0.473388672,-0.130371094,-0.26716824685357027,-0.9685560663441843,-0.19965471546428576,0.14112994675562093,-0.021728516,-0.564697266,-0.9401895197960197,0.008704845682691253,-0.9800153460357144,0.12812297843771825,-0.707763672,-1.367919922,-0.8464424347803703,1.9735010250060476,2
-0.12431842971428579,3.3624397613435515,6.442748092,-5.839694656,0.3604052383643217,-0.5791753711666172,2.3732279170714285,3.8844478131018505,7.419847328,-7.687022901,-0.9793984650018844,0.033997210504976394,-8.553707742642857,13.204738192810503,2.549618321,-34.09160305,-0.7835129260439532,-1.0660859941482843,0.18740408760714286,0.16657546439435067,0.430419922,-0.130371094,-0.4778643854650644,-0.7711239004231691,-0.20478166857142854,0.1476770199201897,-0.010009766,-0.593261719,-0.9966086737794339,0.2528012797185646,-0.9630039760714286,0.05197681474510065,-0.854736328,-1.077392578,0.012620058992750888,-0.3152062946641676,2
-0.9402944384642857,3.64791265076733,5.893129771,-9.335877863,-0.07435041903777785,-0.2869409693395548,4.1101417665,2.983147353478947,11.58015267,-2.267175573,-0.15047015785758985,0.6527105208537005,-7.461014176892858,12.859311331639216,2.34351145,-33.04580153,-0.9408051622838789,-0.9498553067490159,0.22160121382142856,0.1285992881616636,0.430419922,-0.055908203,-0.32792786827111425,-0.5340664638804888,-0.1881365095357143,0.1570668989821321,-0.010009766,-0.593261719,-1.2942678131655994,0.6146231332788745,-0.9715750558928573,0.0706822420552233,-0.872802734,-1.204101563,-1.2160232731231766,2.319615598007422,2
-0.7764449291428571,4.37430155810157,9.648854962,-9.335877863,0.3995449869416641,-0.11747028231500645,4.061886586642857,3.392945287783193,11.58015267,-5.06870229,-0.6536220314019616,1.7618222566955115,-7.808887677142857,12.804516140758215,2.34351145,-32.61832061,-0.9398621042004195,-0.8943817712723559,0.19209507539285717,0.14245539880264044,0.4296875,-0.220703125,-0.874467401825607,0.9224903373915807,-0.19323730482142856,0.16511405206992752,-0.017822266,-0.579101563,-1.3347356859762418,0.35485478983127194,-0.9968784878214286,0.07561645766152666,-0.872802734,-1.204101563,-0.8292505190352463,0.9382940986206867,2
0.18920392589285737,3.4091022512691174,9.648854962,-6.015267176,0.9170051212846272,1.1288654973510992,3.6886586695714283,2.9969523958910798,9.679389313,-5.06870229,-0.9764241957050627,2.850061212624597,-4.035169029178571,10.476126072324593,2.893129771,-32.61832061,-1.9371985869965755,2.158526281444841,0.20095389232142863,0.13284207246859164,0.431396484,-0.220703125,-0.9351037115175361,2.071169423114859,-0.15666852689285712,0.14674034630389535,-0.055908203,-0.579101563,-2.0550191648231926,2.9486077604305088,-0.9914463589642857,0.05334758635946779,-0.891113281,-1.167236328,-0.7778352136376769,2.9399601842862744,2
-1.1030534351071428,2.532389616670816,4.251908397,-9.473282443,-1.0217494287815856,3.2776414922313126,3.4212104688214278,2.9936557473594836,9.41221374,-3.297709924,0.208676889750244,0.22468325073503825,4.695747001285713,11.014992717862215,40.45801527,-1.244274809,2.5002468091568697,4.871880209608108,0.24062674392857147,0.10513599241421817,0.431396484,0.001464844,0.04817977117186797,-0.6697300434310711,-0.03965541300000001,0.196123414133045,0.652099609,-0.209716797,2.4444108421146704,5.326960238159598,-0.9738943917857144,0.06508507102146993,-0.760498047,-1.125488281,1.0657214658064664,3.0618727603618465,3
-2.037622682785714,3.273900509391211,4.251908397,-10.00763359,-0.738197799092239,0.4103737913197585,3.584242093678572,3.6871013267483423,11.58778626,-3.320610687,0.1767933271822462,-0.27166309507790265,9.086150491142856,14.52617606936428,41.01526718,-3.351145038,1.2934638004544752,0.035873864430476576,0.26125662671428573,0.10821591837419658,0.405517578,0.001464844,-0.3890085624873952,-0.7009433012066664,-0.0005841936428571433,0.24559792153964438,0.652099609,-0.269042969,1.3117379162862934,0.6368529496948208,-0.9744698660714287,0.09102601980066859,-0.760498047,-1.148681641,0.15997142226586675,-0.0313807552517269,3
-1.8187022901428571,3.4880386491469486,3.152671756,-10.00763359,-0.9640422303128685,0.19062961841446446,3.8492366411071433,4.629501195090619,14.41221374,-10.35114504,-0.5530880990669232,2.179929943756611,10.458015267178572,14.483465626209707,41.01526718,-5.213740458,0.9740452874057347,-0.5726807699093053,0.27191162103571426,0.09122106984223134,0.405517578,0.111083984,-0.08431880579218587,-1.2773619258370685,0.024597168000000003,0.25651140321284693,0.500732422,-0.269042969,0.8781455544160921,-0.7748201697766959,-0.967642648,0.08759957254786103,-0.793945313,-1.148681641,-0.051926290897338634,-0.25847233178411155,3
-1.8639585604642854,3.2223728455503693,3.442748092,-9.847328244,-0.5915577894340004,0.031475844187372815,3.7529989095357137,4.733256346281451,14.41221374,-10.35114504,-0.5652595097601668,2.3357599113050895,9.885223554607142,14.28732712142994,40.33587786,-5.213740458,1.0456561481083384,-0.3729652938761219,0.2576555525,0.10094516889986788,0.437011719,0.060791016,-0.33876547322206835,-0.8145697605211648,0.032322474892857146,0.24982487182647842,0.500732422,-0.215576172,0.9299424766581709,-0.8050435689256443,-0.9607282366785714,0.06687395902932664,-0.793945313,-1.092529297,0.8008903180220326,0.6126999150825982,3
-1.8034351144642857,3.0907764944886655,3.442748092,-9.106870229,-0.4265258357725244,-0.330347745768655,4.655670665178571,3.33118457865277,13.15267176,-5.671755725,-0.5195231871767078,2.9876558481574955,8.000545255892856,13.751948502769896,40.33587786,-1.557251908,1.4799106732649416,0.657656211460572,0.2775355749285714,0.09599929286542032,0.444824219,0.060791016,-0.45957315776766805,-0.032570274955582956,0.00085449221428571,0.2265496135063463,0.593261719,-0.193359375,1.4403859649606634,0.6650581287373418,-0.980678013357143,0.08753766336773502,-0.818359375,-1.328613281,-2.035657396865846,7.226330878004035,3
-2.3143402395714285,4.025958911789659,3.0,-12.64122137,-1.038626933580489,0.33946197801348177,4.8906761177142855,2.2534648169906313,10.29770992,-1.435114504,-0.1571782180384884,1.267366690411496,8.27480916,13.34431043307964,39.41984733,-1.870229008,1.3960303345963607,0.42343681788802856,0.2771344867142857,0.08050653297530948,0.444824219,0.158203125,0.2662649952984482,-1.0330471006389987,0.003365652892857146,0.233647045876861,0.593261719,-0.219238281,1.481462703108329,0.7844054196912258,-0.984313964857143,0.10209571481879712,-0.780761719,-1.328613281,-1.07250622712475,3.101315537508725,3
